,safegraph_place_id,location_name,region,postal_code,naics_code,raw_visit_counts,median_dwell,bucketed_dwell_times,latitude,longitude,state,stateFIPS,countyFIPS,countyName,CBGFIPS
28055,sg:d1cc9085ea8f41ab944e0eb7eb1f69bc,Golden Palace Restaurant,RI,2864,722511.0,28,10.5,"{""<5"":1,""5-20"":16,""21-60"":3,""61-240"":3,"">240"":5}",41.925033,-71.39896999999999,RI,44.0,44007.0,Providence County,440070113022.0
28213,sg:d7935fc43b87432681c90d231ff3cf75,Professional Salon Services,RI,2920,446120.0,14,445.0,"{""<5"":0,""5-20"":1,""21-60"":1,""61-240"":1,"">240"":11}",41.745396,-71.447774,RI,44.0,44007.0,Providence County,440070142002.0
28486,sg:e2a157de783343f7a16e2496fe4a2e71,Point Judith Lighthouse,RI,2882,712120.0,19,196.0,"{""<5"":0,""5-20"":2,""21-60"":4,""61-240"":4,"">240"":9}",41.361476,-71.481075,RI,44.0,44009.0,Washington County,440090515042.0
28507,sg:e375c72918cd4f79beaa0126c1f868ff,Vanda,RI,2886,722511.0,2,103.0,"{""<5"":0,""5-20"":1,""21-60"":0,""61-240"":1,"">240"":0}",41.698978000000004,-71.46042800000001,RI,44.0,44003.0,Kent County,440030220002.0
29038,sg:f6ff8965447e477593f33238df9c5453,Century 21 Real Estate,RI,2861,531210.0,1,563.0,"{""<5"":0,""5-20"":0,""21-60"":0,""61-240"":0,"">240"":1}",41.885641,-71.354393,RI,44.0,44007.0,Providence County,440070159001.0
29144,sg:fab39f794f3d46c0a4fde9a1660aae41,The Black Sheep Providence,RI,2903,722511.0,2,156.5,"{""<5"":0,""5-20"":0,""21-60"":1,""61-240"":0,"">240"":1}",41.821228999999995,-71.415252,RI,44.0,44007.0,Providence County,440070008003.0
29199,sg:fc4a74ac7e044e1e83323115963f26e3,LA Fitness,RI,2920,713940.0,30,18.0,"{""<5"":1,""5-20"":15,""21-60"":6,""61-240"":8,"">240"":0}",41.759147,-71.45704,RI,44.0,44007.0,Providence County,440070139003.0
29480,sg:0647e83c0edf4ca69bbb85e72716d280,JRA Collision Center,RI,2809,811121.0,5,388.0,"{""<5"":0,""5-20"":0,""21-60"":0,""61-240"":0,"">240"":5}",41.675771000000005,-71.25900899999999,RI,44.0,44001.0,Bristol County,440010309013.0
30083,sg:1aa801f0a3bf4f979fede6423e267cc5,Tucker & Casey Catering,RI,2852,445220.0,5,5.0,"{""<5"":1,""5-20"":4,""21-60"":0,""61-240"":0,"">240"":0}",41.559899,-71.465171,RI,44.0,44009.0,Washington County,440090503013.0
30159,sg:1d635ba58bf648b481f8fab7fcf2fb27,Hertz,RI,2891,532111.0,1,134.0,"{""<5"":0,""5-20"":0,""21-60"":0,""61-240"":1,"">240"":0}",41.384355,-71.80165,RI,44.0,44009.0,Washington County,440090509013.0
30424,sg:2539f77dfdd54246b60f2cd399421a6e,Anna D Cafe,RI,2871,722515.0,7,10.0,"{""<5"":1,""5-20"":6,""21-60"":0,""61-240"":0,"">240"":0}",41.560681,-71.25475899999999,RI,44.0,44005.0,Newport County,440050401036.0
30751,sg:306d68847e4b41a8a81a3f74e507f38b,Rockwell Park,RI,2809,712190.0,13,45.0,"{""<5"":0,""5-20"":4,""21-60"":4,""61-240"":4,"">240"":1}",41.668984,-71.277799,RI,44.0,44001.0,Bristol County,440010307004.0
31088,sg:3bc1867b1552409eb74805330bc50e71,Rotary Park,RI,2891,712190.0,8,21.0,"{""<5"":0,""5-20"":3,""21-60"":4,""61-240"":1,"">240"":0}",41.345616,-71.815198,RI,44.0,44009.0,Washington County,440090508022.0
31118,sg:3cffc137d4ee409c975f33cc1279bb87,United States Postal Service (USPS),RI,2886,491110.0,66,58.5,"{""<5"":2,""5-20"":22,""21-60"":9,""61-240"":21,"">240"":12}",41.712022,-71.42654399999999,RI,44.0,44003.0,Kent County,440030219021.0
31134,sg:3d9d9d7b3d1d4b78a860c88b2d12e658,Comprehensive Community Action,RI,2905,624410.0,15,128.0,"{""<5"":0,""5-20"":3,""21-60"":3,""61-240"":3,"">240"":6}",41.778089,-71.398554,RI,44.0,44007.0,Providence County,440070134001.0
31142,sg:3dd3ad403352431c9c03a5b60d55a1b0,Stop &amp Shop,RI,2865,445110.0,76,20.0,"{""<5"":0,""5-20"":40,""21-60"":31,""61-240"":4,"">240"":1}",41.937434,-71.475202,RI,44.0,44007.0,Providence County,440070116004.0
31219,sg:408b6361464c47c9bd9079e33c22f07f,X1 Gaming Lounge,RI,2904,713110.0,12,67.5,"{""<5"":1,""5-20"":2,""21-60"":2,""61-240"":7,"">240"":0}",41.854551,-71.430279,RI,44.0,44007.0,Providence County,440070028002.0
31423,sg:47675b94676941788f0f8504ac41bde0,The Break,RI,2882,721110.0,5,59.0,"{""<5"":0,""5-20"":2,""21-60"":1,""61-240"":1,"">240"":1}",41.374379,-71.48491700000001,RI,44.0,44009.0,Washington County,440090515042.0
31778,sg:52be43d038a74d2e8405449e4c19ea2a,Badway Joachim DC,RI,2909,621310.0,12,250.5,"{""<5"":0,""5-20"":3,""21-60"":2,""61-240"":1,"">240"":6}",41.810845,-71.449146,RI,44.0,44007.0,Providence County,440070016002.0
32527,sg:6b677410dfc94b54a983d8652ba40ce9,Wickford Mini Mart,RI,2852,447110.0,2,10.5,"{""<5"":0,""5-20"":2,""21-60"":0,""61-240"":0,"">240"":0}",41.552467,-71.440556,RI,44.0,44009.0,Washington County,440090504021.0
32901,sg:76b3d402432b44f4a545730f76ecb7d4,Napolitano's Brooklyn Pizza,RI,2920,722511.0,2,10.0,"{""<5"":0,""5-20"":2,""21-60"":0,""61-240"":0,"">240"":0}",41.737527,-71.464439,RI,44.0,44007.0,Providence County,440070142001.0
33090,sg:7db9fe6ed1354805911b7a4047a957fd,Mobil,RI,2919,447110.0,45,10.0,"{""<5"":2,""5-20"":29,""21-60"":5,""61-240"":7,"">240"":2}",41.788909999999994,-71.510914,RI,44.0,44007.0,Providence County,440070125003.0
33539,sg:8dc5de58581349459d78c2fcb44295b0,Kent County Memorial Hospital,RI,2886,622110.0,523,240.0,"{""<5"":10,""5-20"":98,""21-60"":48,""61-240"":106,"">240"":261}",41.705907,-71.478041,RI,44.0,44003.0,Kent County,440030221003.0
33755,sg:95e7687ef627401c83d1eebb9fb53b02,Golden Palace Chinese Restaurant,RI,2904,722511.0,24,7.0,"{""<5"":2,""5-20"":17,""21-60"":1,""61-240"":2,"">240"":2}",41.853601,-71.429959,RI,44.0,44007.0,Providence County,440070028003.0
35200,sg:ccf81019733246e383d1b4e37f9fd502,North Smithfield Auto Recycling,RI,2896,562211.0,3,6.0,"{""<5"":0,""5-20"":3,""21-60"":0,""61-240"":0,"">240"":0}",41.970594,-71.587838,RI,44.0,44007.0,Providence County,440070128032.0
35281,sg:cfc1bda9e6204dc89c581679b823c88a,Lao Thai Cafe,RI,2895,722511.0,5,1155.0,"{""<5"":0,""5-20"":2,""21-60"":0,""61-240"":0,"">240"":3}",42.018253,-71.49805500000001,MA,25.0,25021.0,Norfolk County,250214431025.0
36038,sg:ec34a7154ef843dba57d0f35abf5ab48,Cayala Bakery,RI,2920,311811.0,26,10.0,"{""<5"":3,""5-20"":17,""21-60"":2,""61-240"":3,"">240"":1}",41.803359,-71.457987,RI,44.0,44007.0,Providence County,440070147001.0
36356,sg:f7eabb026caf4f979857f9828af33fa4,Wolf Hill Forest Preserve,RI,2917,712190.0,34,41.5,"{""<5"":1,""5-20"":8,""21-60"":10,""61-240"":11,"">240"":4}",41.89853,-71.53985300000001,RI,44.0,44007.0,Providence County,440070126012.0
36400,sg:f98e8d97af0f4684b00c9654d3f1981d,Wilkinson Park,RI,2860,712190.0,6,41.5,"{""<5"":0,""5-20"":1,""21-60"":4,""61-240"":1,"">240"":0}",41.876496,-71.38708299999999,RI,44.0,44007.0,Providence County,440070152002.0
36772,sg:05e6889283c14b15bf19b817bb72a188,Bonetown Burgers & BBQ,RI,2920,722511.0,3,87.0,"{""<5"":0,""5-20"":0,""21-60"":1,""61-240"":2,"">240"":0}",41.78241,-71.466747,RI,44.0,44007.0,Providence County,440070147005.0
37140,sg:119f98f1d81c413ea158d3dffec6c631,Bethany Home of Rhode Island,RI,2906,621610.0,45,356.0,"{""<5"":1,""5-20"":11,""21-60"":0,""61-240"":7,"">240"":26}",41.828516,-71.383292,RI,44.0,44007.0,Providence County,440070035004.0
37313,sg:17071f8d9a79454b9289996056a9bc2f,Subway,RI,2921,722513.0,2,17.0,"{""<5"":0,""5-20"":1,""21-60"":1,""61-240"":0,"">240"":0}",41.788077,-71.49848399999999,RI,44.0,44007.0,Providence County,440070148002.0
37582,sg:208aa78f0ff74be485e83a65c55e71f3,Johnny Angel's Clam Shack,RI,2813,722511.0,1,5.0,"{""<5"":0,""5-20"":1,""21-60"":0,""61-240"":0,"">240"":0}",41.364607,-71.626168,RI,44.0,44009.0,Washington County,440090511023.0
37652,sg:22e3e24400d9410bb6896d3852c7539c,Monimen,RI,2907,522291.0,6,42.5,"{""<5"":0,""5-20"":2,""21-60"":1,""61-240"":1,"">240"":2}",41.811859000000005,-71.43069,RI,44.0,44007.0,Providence County,440070014001.0
37722,sg:254107ac71a74329b1c8679c1e118eec,Eb Games,RI,2842,451120.0,104,7.0,"{""<5"":7,""5-20"":91,""21-60"":6,""61-240"":0,"">240"":0}",41.519943,-71.29130500000001,RI,44.0,44005.0,Newport County,440050403042.0
37921,sg:2b83e3671753403d806c3d5fa4fb0691,Paint and Vino,RI,2860,611610.0,1,123.0,"{""<5"":0,""5-20"":0,""21-60"":0,""61-240"":1,"">240"":0}",41.876379,-71.383739,RI,44.0,44007.0,Providence County,440070152002.0
37973,sg:2d6711eaa3a64aac96569a1024d15d01,Kingston Congregational Church,RI,2881,813110.0,16,30.0,"{""<5"":0,""5-20"":6,""21-60"":3,""61-240"":1,"">240"":6}",41.480059999999995,-71.525512,RI,44.0,44009.0,Washington County,440090513063.0
38153,sg:340d6e91ad7a4d9fa1fd3c88937a9b66,Union Insurance Company of Providence,RI,2886,524210.0,2,514.5,"{""<5"":0,""5-20"":0,""21-60"":0,""61-240"":0,"">240"":2}",41.711395,-71.470292,RI,44.0,44003.0,Kent County,440030221003.0
38261,sg:376999f6a868485db235090133f81559,Hair Trends Salon,RI,2910,812112.0,4,86.0,"{""<5"":0,""5-20"":0,""21-60"":1,""61-240"":3,"">240"":0}",41.786823,-71.45133,RI,44.0,44007.0,Providence County,440070140003.0
38417,sg:3cbfee7551d94bb98ca1f2243b5330fe,Clements Marketplace,RI,2871,445110.0,125,20.0,"{""<5"":1,""5-20"":64,""21-60"":43,""61-240"":4,"">240"":13}",41.59993,-71.248497,RI,44.0,44005.0,Newport County,440050401023.0
38476,sg:3f00721e90d04a93b175902692396329,Bank Newport,RI,2818,522110.0,2,12.0,"{""<5"":0,""5-20"":2,""21-60"":0,""61-240"":0,"">240"":0}",41.662368,-71.494989,RI,44.0,44003.0,Kent County,440030209031.0
38855,sg:4b59e7ccd46a42ff9316b06ce5ce5b6e,Desmond Auto Body,RI,2908,811121.0,45,56.0,"{""<5"":4,""5-20"":7,""21-60"":12,""61-240"":17,"">240"":5}",41.832215000000005,-71.424367,RI,44.0,44007.0,Providence County,440070025002.0
39705,sg:68f68fb5753545d09209d66f76d55f51,Andino's,RI,2903,722511.0,7,8.0,"{""<5"":0,""5-20"":4,""21-60"":1,""61-240"":2,"">240"":0}",41.823547999999995,-71.423725,RI,44.0,44007.0,Providence County,440070009001.0
40363,sg:7f4847d0ca06404da94921e4bead4db0,Alpine Nursing Home,RI,2816,621610.0,11,73.0,"{""<5"":0,""5-20"":2,""21-60"":3,""61-240"":4,"">240"":2}",41.666211,-71.66788299999999,RI,44.0,44003.0,Kent County,440030207022.0
40575,sg:8665b56422714f58b6d1d8fc9536e17b,United States Postal Service (USPS),RI,2910,491110.0,9,33.0,"{""<5"":0,""5-20"":4,""21-60"":1,""61-240"":1,"">240"":3}",41.776939,-71.436715,RI,44.0,44007.0,Providence County,440070137022.0
40834,sg:9059f229d5a94a97a79f5a0221a2d886,Cuisine Delmar,RI,2860,722511.0,97,45.0,"{""<5"":2,""5-20"":28,""21-60"":21,""61-240"":16,"">240"":30}",41.879518,-71.399596,RI,44.0,44007.0,Providence County,440070151001.0
41749,sg:b1e6993c1c01420fb299344ac1b05a55,Ors,RI,2911,624410.0,45,217.0,"{""<5"":0,""5-20"":9,""21-60"":6,""61-240"":8,"">240"":22}",41.854988,-71.48272800000001,RI,44.0,44007.0,Providence County,440070121024.0
41957,sg:b948d9942e3a4cbf8441b07577b11bf4,Barbara's Place,RI,2895,722511.0,13,11.0,"{""<5"":0,""5-20"":9,""21-60"":1,""61-240"":1,"">240"":2}",42.006671999999995,-71.51295,RI,44.0,44007.0,Providence County,440070180001.0
41976,sg:b9e169fc41c3466ca41c232a2f77b817,Carlos Market,RI,2863,445110.0,18,20.5,"{""<5"":0,""5-20"":9,""21-60"":3,""61-240"":3,"">240"":3}",41.888422,-71.398976,RI,44.0,44007.0,Providence County,440070110003.0
42416,sg:c910cb9ab39149438846530bc597f053,El Paso Restaurant,RI,2863,722511.0,43,68.0,"{""<5"":1,""5-20"":12,""21-60"":7,""61-240"":12,"">240"":11}",41.896822,-71.388819,RI,44.0,44007.0,Providence County,440070109003.0
43255,sg:e893696d7c2944d0b025d5f04aa2e1e6,Sakis Pizzeria,RI,2864,722511.0,9,252.0,"{""<5"":0,""5-20"":2,""21-60"":0,""61-240"":2,"">240"":5}",41.95435,-71.401125,RI,44.0,44007.0,Providence County,440070114014.0
43830,sg:fe91e3102f1d428c9ff363c9b497a0cb,Al's Place,RI,2895,722511.0,13,12.0,"{""<5"":0,""5-20"":8,""21-60"":3,""61-240"":2,"">240"":0}",41.99474,-71.521613,RI,44.0,44007.0,Providence County,440070176002.0
44221,sg:0b5d6c2957f7426096ee1c88754a07a6,Brown Play School,RI,2916,624410.0,9,218.0,"{""<5"":0,""5-20"":2,""21-60"":1,""61-240"":2,"">240"":4}",41.840631,-71.355024,RI,44.0,44007.0,Providence County,440070101022.0
44394,sg:1057d4cd8d5e4abfaa3dd68b609dd23d,Eagle Smoke Shop,RI,2909,453991.0,89,8.0,"{""<5"":6,""5-20"":55,""21-60"":16,""61-240"":9,"">240"":3}",41.817966999999996,-71.444114,RI,44.0,44007.0,Providence County,440070019002.0
45144,sg:295f4856b5134a5d9bf6f4e699781fab,All About Kids Too Inc,RI,2816,624410.0,19,10.0,"{""<5"":1,""5-20"":13,""21-60"":4,""61-240"":0,"">240"":1}",41.672321999999994,-71.595837,RI,44.0,44003.0,Kent County,440030207032.0
45406,sg:32d9e35cafc64a4d8947c1c23ab96d8f,Sorrento Restaurant,RI,2911,722511.0,6,17.0,"{""<5"":0,""5-20"":4,""21-60"":1,""61-240"":1,"">240"":0}",41.854512,-71.474677,RI,44.0,44007.0,Providence County,440070120004.0
45781,sg:40445779544c4c92a0d2d0096095dd67,401 Pizza,RI,2907,722511.0,42,24.5,"{""<5"":2,""5-20"":16,""21-60"":6,""61-240"":7,"">240"":11}",41.795415000000006,-71.425028,RI,44.0,44007.0,Providence County,440070002002.0
46530,sg:59215a07cdd34d588164e4a0ed34346c,American Trophy,RI,2914,444120.0,6,11.5,"{""<5"":1,""5-20"":4,""21-60"":1,""61-240"":0,"">240"":0}",41.820213,-71.369214,RI,44.0,44007.0,Providence County,440070102006.0
46726,sg:5f32b4d4f46c495bb0e6ae25b28dff1e,Tommy's Place,RI,2903,722511.0,3,7.0,"{""<5"":0,""5-20"":2,""21-60"":1,""61-240"":0,"">240"":0}",41.823838,-71.410689,RI,44.0,44007.0,Providence County,440070008003.0
47842,sg:892d7b4da3ed434587c777466b6e377e,Family Dollar Stores,RI,2909,452319.0,69,14.0,"{""<5"":3,""5-20"":39,""21-60"":10,""61-240"":13,"">240"":4}",41.834196999999996,-71.46720400000001,RI,44.0,44007.0,Providence County,440070020001.0
48323,sg:9925820d12364432a90c55db1b1483f7,Dear Hearts Ice Cream,RI,2905,722515.0,14,15.5,"{""<5"":2,""5-20"":5,""21-60"":5,""61-240"":2,"">240"":0}",41.764625,-71.39035600000001,RI,44.0,44007.0,Providence County,440070134003.0
48763,sg:a943a370dbd447f185c004e07961c34b,Children's Friend Robertson Elemen,RI,2863,624410.0,1,59.0,"{""<5"":0,""5-20"":0,""21-60"":1,""61-240"":0,"">240"":0}",41.896755,-71.389315,RI,44.0,44007.0,Providence County,440070109003.0
48877,sg:acff80875c12476e8ec1621bd61b6ee6,Eye Health Vision Centers,RI,2842,621111.0,5,53.0,"{""<5"":0,""5-20"":1,""21-60"":3,""61-240"":1,"">240"":0}",41.517006,-71.292674,RI,44.0,44005.0,Newport County,440050403021.0
49076,sg:b44400c0607441af810d4d652e7abc72,Affinity Salon,RI,2896,812112.0,1,10.0,"{""<5"":0,""5-20"":1,""21-60"":0,""61-240"":0,"">240"":0}",42.004796999999996,-71.589282,RI,44.0,44007.0,Providence County,440070128011.0
49488,sg:c44b8f855d6240e2a27048809291bf1e,Apponaug Color & Hobby Shop,RI,2886,451120.0,26,9.5,"{""<5"":2,""5-20"":20,""21-60"":2,""61-240"":1,"">240"":1}",41.699487,-71.459863,RI,44.0,44003.0,Kent County,440030220002.0
49875,sg:d2ad11f329294a01928632e54409f1a6,Subway,RI,2888,722513.0,3,1147.0,"{""<5"":0,""5-20"":1,""21-60"":0,""61-240"":0,"">240"":2}",41.748119,-71.42240600000001,RI,44.0,44003.0,Kent County,440030212002.0
49890,sg:d34534fc75f643a995072f1966d09bf4,Rainbow Shops,RI,2920,448140.0,3,9.0,"{""<5"":0,""5-20"":3,""21-60"":0,""61-240"":0,"">240"":0}",41.737095000000004,-71.477595,RI,44.0,44007.0,Providence County,440070142003.0
50105,sg:dac06ffd02174281ae959c8bc6b9928f,Ardoene Park,RI,2907,712190.0,64,61.5,"{""<5"":1,""5-20"":14,""21-60"":17,""61-240"":15,"">240"":17}",41.79048,-71.425413,RI,44.0,44007.0,Providence County,440070015002.0
50332,sg:e380abb116f5403dac64301ec21fd489,CW Bar & Grill,RI,2865,722511.0,6,11.5,"{""<5"":0,""5-20"":4,""21-60"":1,""61-240"":0,"">240"":1}",41.938441999999995,-71.47765600000001,RI,44.0,44007.0,Providence County,440070116004.0
51031,sg:fd0cb49b5eb14b8b9366b55df8afdc9e,Sprint,RI,2904,517312.0,2,99.0,"{""<5"":0,""5-20"":0,""21-60"":1,""61-240"":1,"">240"":0}",41.836392,-71.40927099999999,RI,44.0,44007.0,Providence County,440070031003.0
51510,sg:0c2cc9164b364a53832b89869f2c37d2,John J Mclaughlin Cumberland,RI,2864,611110.0,13,16.0,"{""<5"":0,""5-20"":9,""21-60"":1,""61-240"":3,"">240"":0}",41.975291999999996,-71.458867,RI,44.0,44007.0,Providence County,440070114033.0
52077,sg:1f9a2a7c977f4202ba8c565a8749d780,Lifespan Laboratories,RI,2888,621511.0,9,6.0,"{""<5"":0,""5-20"":7,""21-60"":2,""61-240"":0,"">240"":0}",41.736891,-71.40779,RI,44.0,44003.0,Kent County,440030213004.0
52270,sg:262dc76c66e443089b2c4cd16afbfafa,Healing Journey,RI,2914,621111.0,30,108.0,"{""<5"":0,""5-20"":5,""21-60"":4,""61-240"":10,"">240"":11}",41.821828000000004,-71.37135699999999,RI,44.0,44007.0,Providence County,440070102006.0
52292,sg:26e07d73020442fca4cd9b4c0c034e74,Hall's Garage,RI,2857,441120.0,9,10.0,"{""<5"":0,""5-20"":6,""21-60"":3,""61-240"":0,"">240"":0}",41.789096,-71.56355,RI,44.0,44007.0,Providence County,440070132013.0
52468,sg:2c31b361dc504a84abba247f56d56790,Little Red Hen Preschool & Kindergarten,RI,2818,611110.0,4,9.5,"{""<5"":1,""5-20"":2,""21-60"":0,""61-240"":1,"">240"":0}",41.646723,-71.456298,RI,44.0,44003.0,Kent County,440030224002.0
52554,sg:2efbd9ffa4cb4be29d1031fef847454c,Dunkin',RI,2879,722515.0,4,6.5,"{""<5"":2,""5-20"":1,""21-60"":0,""61-240"":1,"">240"":0}",41.465834,-71.511723,RI,44.0,44009.0,Washington County,440090513063.0
54192,sg:656c45eb016543ef80f9a5eae1591c06,Imondi Eggs,RI,2893,445110.0,14,10.5,"{""<5"":0,""5-20"":9,""21-60"":2,""61-240"":0,"">240"":3}",41.716425,-71.51538599999999,RI,44.0,44003.0,Kent County,440030202001.0
54366,sg:6aa9a26c45994ca2bb2cf764a2ee3961,Galway Bay Irish Pub,RI,2860,722511.0,14,58.5,"{""<5"":0,""5-20"":4,""21-60"":3,""61-240"":3,"">240"":4}",41.873901000000004,-71.37193,RI,44.0,44007.0,Providence County,440070171002.0
54370,sg:6ada491007d8462ba7e182f3c0d88098,Aqua Lounge,RI,2905,722511.0,43,23.0,"{""<5"":2,""5-20"":18,""21-60"":7,""61-240"":8,"">240"":8}",41.797985,-71.41480200000001,RI,44.0,44007.0,Providence County,440070002004.0
54965,sg:814d2b9102604dd29eb8d6da70eb5c6a,Speedway,RI,2889,447110.0,93,8.0,"{""<5"":14,""5-20"":65,""21-60"":8,""61-240"":4,"">240"":2}",41.733715000000004,-71.408958,RI,44.0,44003.0,Kent County,440030214013.0
55055,sg:8462514be50545f0b4c3b089128680cf,Stay Hard Concrete Construction,RI,2827,444130.0,1,67.0,"{""<5"":0,""5-20"":0,""21-60"":0,""61-240"":1,"">240"":0}",41.711407,-71.752717,RI,44.0,44003.0,Kent County,440030207011.0
55376,sg:8fe4a4a84bd04a8291f9ab0e77bad38d,Blackstone Academy Charter,RI,2860,611110.0,2,183.5,"{""<5"":0,""5-20"":0,""21-60"":0,""61-240"":1,"">240"":1}",41.869001000000004,-71.384775,RI,44.0,44007.0,Providence County,440070166001.0
55595,sg:99f2a7acbb7344d294c56f784d9e33ee,Scarborough State Beach,RI,2882,712190.0,1,68.0,"{""<5"":0,""5-20"":0,""21-60"":0,""61-240"":1,"">240"":0}",41.387011,-71.476787,RI,44.0,44009.0,Washington County,440090515042.0
55693,sg:9d2b171d30c54c5490afa475bfdd68e1,Bagel Express on Broadway,RI,2903,722515.0,8,21.0,"{""<5"":1,""5-20"":3,""21-60"":3,""61-240"":0,"">240"":1}",41.820406,-71.42610400000001,RI,44.0,44007.0,Providence County,440070011003.0
55849,sg:a2ebd9954c7a40f1baafb262edd8ad85,Texas Roadhouse,RI,2818,722511.0,57,10.0,"{""<5"":3,""5-20"":37,""21-60"":9,""61-240"":5,"">240"":3}",41.66361,-71.497463,RI,44.0,44003.0,Kent County,440030222013.0
55873,sg:a3b2327cc9cb4ce9830643e559bee484,ConcreteLife Contractors,RI,2860,444130.0,6,109.5,"{""<5"":0,""5-20"":1,""21-60"":1,""61-240"":3,"">240"":1}",41.871648,-71.402139,RI,44.0,44007.0,Providence County,440070151002.0
55943,sg:a666d715802346c99ab7d13cf858419e,Vanderley coffee,RI,2863,722515.0,19,51.0,"{""<5"":1,""5-20"":8,""21-60"":3,""61-240"":1,"">240"":6}",41.890240999999996,-71.38712199999999,,,,,
56031,sg:a932f69e3cc040ba9b949db27971724e,Leslie A Olton DMD,RI,2914,621210.0,1,130.0,"{""<5"":0,""5-20"":0,""21-60"":0,""61-240"":1,"">240"":0}",41.815149,-71.357001,RI,44.0,44007.0,Providence County,440070103003.0
56685,sg:c0c4b3aa2a8d40edb3abf793c0a4de33,Valley Auto Service And Fuel,RI,2914,447110.0,29,40.0,"{""<5"":0,""5-20"":14,""21-60"":2,""61-240"":5,"">240"":8}",41.811984,-71.363375,RI,44.0,44007.0,Providence County,440070105012.0
56716,sg:c1f26f0c2c7b49de8d9f36a340d26179,Thames Street Yoga,RI,2840,713940.0,6,35.5,"{""<5"":0,""5-20"":2,""21-60"":3,""61-240"":1,"">240"":0}",41.494347,-71.309559,RI,44.0,44005.0,Newport County,440050406004.0
56747,sg:c2c8c579bb3e4d6183019f47e3ed2673,Open MRI of New England,RI,2891,621111.0,2,12.0,"{""<5"":0,""5-20"":2,""21-60"":0,""61-240"":0,"">240"":0}",41.34451,-71.816788,RI,44.0,44009.0,Washington County,440090508022.0
57035,sg:cd6fa2a127554d5d8c221d3b9dadb1e2,Paiva's Auto Detailing,RI,2886,811192.0,4,153.5,"{""<5"":0,""5-20"":1,""21-60"":1,""61-240"":0,"">240"":2}",41.719426,-71.444366,RI,44.0,44003.0,Kent County,440030219011.0
57201,sg:d3eddd6e3eb8471c9f7799e1b680a84d,Sam's Food Store,RI,2909,445110.0,21,16.0,"{""<5"":0,""5-20"":12,""21-60"":7,""61-240"":2,"">240"":0}",41.833507,-71.469736,RI,44.0,44007.0,Providence County,440070020001.0
57260,sg:d5f9f69ea25440b485efbef8a76627a2,Domino's Pizza,RI,2893,722513.0,9,32.0,"{""<5"":0,""5-20"":3,""21-60"":3,""61-240"":3,"">240"":0}",41.682728000000004,-71.525852,RI,44.0,44003.0,Kent County,440030201022.0
57811,sg:eaa9686074b64a63aa7b05f211f87afc,Missy's Family Restaurant,RI,2895,722511.0,74,124.0,"{""<5"":2,""5-20"":20,""21-60"":11,""61-240"":20,"">240"":21}",42.009557,-71.501809,RI,44.0,44007.0,Providence County,440070180002.0
58010,sg:f21b83df11104f8295c5d2530035ed4c,Dellefrattes Auto,RI,2806,811111.0,6,57.5,"{""<5"":1,""5-20"":1,""21-60"":1,""61-240"":3,"">240"":0}",41.747787,-71.341604,RI,44.0,44001.0,Bristol County,440010301004.0
58207,sg:f8f92387055d47fd8bbac90f75889106,Gentleman Farmer Diner,RI,2814,722511.0,6,19.5,"{""<5"":0,""5-20"":4,""21-60"":1,""61-240"":1,"">240"":0}",41.897604,-71.62915699999999,RI,44.0,44007.0,Providence County,440070131022.0
58432,sg:00a23b981d1d4d02bf30fd1ffc87f92d,Ocean State Painting &amp Powerwashing,RI,2822,811121.0,1,5.0,"{""<5"":0,""5-20"":1,""21-60"":0,""61-240"":0,"">240"":0}",41.520734000000004,-71.531902,RI,44.0,44009.0,Washington County,440090505003.0
58766,sg:0b924ea0e91e4c44a845f24e72de18fb,Wasabi,RI,2886,722511.0,1,9.0,"{""<5"":0,""5-20"":1,""21-60"":0,""61-240"":0,"">240"":0}",41.70532,-71.49104799999999,RI,44.0,44003.0,Kent County,440030222021.0
59190,sg:1974154c9ff549ccb52ad2e2403b59ee,Sovereign Bank,RI,2907,522110.0,3,20.0,"{""<5"":0,""5-20"":2,""21-60"":1,""61-240"":0,"">240"":0}",41.798095,-71.425832,RI,44.0,44007.0,Providence County,440070003004.0
60664,sg:4c034b5d60c34a3da8d02e611d66f3c8,City Limit Auto,RI,2919,,9,465.0,"{""<5"":0,""5-20"":1,""21-60"":1,""61-240"":1,"">240"":6}",41.819338,-71.470213,RI,44.0,44007.0,Providence County,440070018006.0
60827,sg:5235cebf703f47c09736e6593c4120fd,Federal Hill Wine & Spirits Inc,RI,2895,445310.0,57,42.0,"{""<5"":1,""5-20"":18,""21-60"":17,""61-240"":9,"">240"":12}",42.006879999999995,-71.509323,RI,44.0,44007.0,Providence County,440070180002.0
60942,sg:562884638bde4518ba926ef7b29a3fc2,Rock's Bar,RI,2860,722511.0,30,25.0,"{""<5"":0,""5-20"":14,""21-60"":4,""61-240"":3,"">240"":9}",41.863875,-71.372155,RI,44.0,44007.0,Providence County,440070171001.0
60984,sg:578148679a764ffa87c1eef17ab480ae,Ferry Edward T Orthdont,RI,2910,621210.0,2,48.0,"{""<5"":0,""5-20"":1,""21-60"":0,""61-240"":1,"">240"":0}",41.770344,-71.43811,RI,44.0,44007.0,Providence County,440070138004.0
61350,sg:65259efc60f74a35b7d7c5d0ba482c08,El Gallo de Oro,RI,2863,722511.0,12,27.0,"{""<5"":0,""5-20"":6,""21-60"":1,""61-240"":2,"">240"":3}",41.897233,-71.388664,RI,44.0,44007.0,Providence County,440070109003.0
